Site ID,Condition,Plot number,Year,Month,Day,Run,Time,Precipitation (mm/hr),Precipitation (mm/min),Run-on,Runoff (mm/hr),Runoff (CMS),Sediment concentration,Sediment discharge,Velocity max,Velocity mean
LH2, N,3,2008,7,24,WET,25,131.06,2.184333333,0,119.73,0.0003991,0.25,1.04,NA,NA
LH2, N,3,2008,7,24,WET,26,131.06,2.184333333,0,142.37,0.000474567,0.27,1.32,NA,NA
LH2, N,3,2008,7,24,WET,27,131.06,2.184333333,0,155.33,0.000517767,0.28,1.5,NA,NA
LH2, N,3,2008,7,24,WET,28,131.06,2.184333333,0,155.33,0.000517767,0.26,1.36,NA,NA
LH2, N,3,2008,7,24,WET,29,131.06,2.184333333,0,155.33,0.000517767,0.08,0.43,0.148,0.042
LH2, N,3,2008,7,24,WET,30.58,131.06,2.184333333,0,155.33,0.000517767,0.26,1.38,NA,NA
LH2, N,3,2008,7,24,WET,33,131.06,2.184333333,0,155.33,0.000517767,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET,33.5,148.59,2.4765,0,155.33,0.000517767,0.26,1.37,NA,NA
LH2, N,3,2008,7,24,WET,34,148.59,2.4765,0,159.51,0.0005317,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET,35,148.59,2.4765,0,168.69,0.0005623,0.28,1.63,NA,NA
LH2, N,3,2008,7,24,WET,36,148.59,2.4765,0,168.69,0.0005623,0.09,0.56,NA,NA
LH2, N,3,2008,7,24,WET,37.5,148.59,2.4765,0,168.69,0.0005623,0.29,1.68,0.159,0.043
LH2, N,3,2008,7,24,WET,39,148.59,2.4765,0,168.69,0.0005623,0.29,1.71,NA,NA
LH2, N,3,2008,7,24,WET,41,148.59,2.4765,0,168.69,0.0005623,0.39,2.24,NA,NA
LH2, N,3,2008,7,24,WET,41.5,148.59,2.4765,0,168.69,0.0005623,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET,42,175,2.916666667,0,168.69,0.0005623,0.4,2.33,NA,NA
LH2, N,3,2008,7,24,WET,43,175,2.916666667,0,184.36,0.000614533,0.34,2.15,NA,NA
LH2, N,3,2008,7,24,WET,44,175,2.916666667,0,193,0.000643333,0.3,1.99,NA,NA
LH2, N,3,2008,7,24,WET,45,175,2.916666667,0,193,0.000643333,0.52,3.41,NA,NA
LH2, N,3,2008,7,24,WET,46.5,175,2.916666667,0,193,0.000643333,0.42,2.79,0.181,0.045
LH2, N,3,2008,7,24,WET,47.5,175,2.916666667,0,193,0.000643333,0.36,2.38,NA,NA
LH2, N,3,2008,7,24,WET,49,0,0,0,193,0.000643333,0.31,2.03,NA,NA
LH2, N,3,2008,7,24,WET,51,0,0,0,193,0.000643333,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET,51.5,0,0,0,193,0.000643333,0.3,2,NA,NA
LH2, N,3,2008,7,24,WET,52,0,0,0,128.49,0.0004283,0.21,0.91,NA,NA
LH2, N,3,2008,7,24,WET,52.5,0,0,0,46.89,0.0001563,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET,53,0,0,0,21.16,0.000070533,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET,53.5,0,0,0,8.82,0.0000294,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET,54.67,0,0,0,0,0,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,0,61.46,1.024333333,0,0,0,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,1.33,61.46,1.024333333,0,0,0,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,2,61.46,1.024333333,0,15,0.00005,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,3,61.46,1.024333333,0,44.62,0.000148733,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,4,61.46,1.024333333,0,64.21,0.000214033,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,5,61.46,1.024333333,0,75.07,0.000250233,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,6,61.46,1.024333333,0,75.07,0.000250233,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,7,61.46,1.024333333,rate1,75.07,0.000250233,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,8,61.46,1.024333333,rate1,189.53,0.000631767,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,9,61.46,1.024333333,rate1,237.92,0.000793067,0.15,1.21,NA,NA
LH2, N,3,2008,7,24,WET2,10,61.46,1.024333333,rate1,249.24,0.0008308,0.15,1.26,NA,NA
LH2, N,3,2008,7,24,WET2,11.5,61.46,1.024333333,rate1,249.24,0.0008308,0.14,1.24,0.202,0.044
LH2, N,3,2008,7,24,WET2,12.5,61.46,1.024333333,rate1,249.24,0.0008308,0.15,1.3,NA,NA
LH2, N,3,2008,7,24,WET2,13,61.46,1.024333333,rate1,249.24,0.0008308,0.13,1.13,NA,NA
LH2, N,3,2008,7,24,WET2,15,61.46,1.024333333,rate1,249.24,0.0008308,0.14,1.18,NA,NA
LH2, N,3,2008,7,24,WET2,15.5,61.46,1.024333333,rate2,249.24,0.0008308,0.14,1.18,NA,NA
LH2, N,3,2008,7,24,WET2,16,61.46,1.024333333,rate2,271.85,0.000906167,0.13,1.19,NA,NA
LH2, N,3,2008,7,24,WET2,17,61.46,1.024333333,rate2,332.75,0.001109167,0.12,1.42,NA,NA
LH2, N,3,2008,7,24,WET2,19,61.46,1.024333333,rate2,332.75,0.001109167,0.12,1.36,0.208,0.067
LH2, N,3,2008,7,24,WET2,19.75,61.46,1.024333333,rate2,332.75,0.001109167,0.13,1.53,NA,NA
LH2, N,3,2008,7,24,WET2,20.5,61.46,1.024333333,rate2,332.75,0.001109167,0.14,1.62,NA,NA
LH2, N,3,2008,7,24,WET2,21.5,61.46,1.024333333,rate2,332.75,0.001109167,0.14,1.57,NA,NA
LH2, N,3,2008,7,24,WET2,22,61.46,1.024333333,rate3,332.75,0.001109167,0.14,1.57,NA,NA
LH2, N,3,2008,7,24,WET2,22.5,61.46,1.024333333,rate3,339.07,0.001130233,0.15,1.72,NA,NA
LH2, N,3,2008,7,24,WET2,23,61.46,1.024333333,rate3,442.93,0.001476433,0.16,2.43,NA,NA
LH2, N,3,2008,7,24,WET2,25,61.46,1.024333333,rate3,442.93,0.001476433,0.12,1.82,0.266,0.073
LH2, N,3,2008,7,24,WET2,25.5,61.46,1.024333333,rate3,442.93,0.001476433,0.16,2.46,NA,NA
LH2, N,3,2008,7,24,WET2,26,61.46,1.024333333,rate3,442.93,0.001476433,0.12,1.85,NA,NA
LH2, N,3,2008,7,24,WET2,26.5,61.46,1.024333333,rate3,442.93,0.001476433,0.12,1.94,NA,NA
LH2, N,3,2008,7,24,WET2,28,61.46,1.024333333,rate3,442.93,0.001476433,0.16,2.39,NA,NA
LH2, N,3,2008,7,24,WET2,29,61.46,1.024333333,rate3,108.11,0.000360367,0.19,0.69,NA,NA
LH2, N,3,2008,7,24,WET2,30,61.46,1.024333333,rate3,65.75,0.000219167,0.23,0.51,NA,NA
LH2, N,3,2008,7,24,WET2,31,131.06,2.184333333,rate3,65.75,0.000219167,0.26,0.57,NA,NA
LH2, N,3,2008,7,24,WET2,32,131.06,2.184333333,rate3,101.26,0.000337533,0.29,0.99,NA,NA
LH2, N,3,2008,7,24,WET2,33,131.06,2.184333333,rate3,129.58,0.000431933,0.3,1.31,NA,NA
LH2, N,3,2008,7,24,WET2,35,131.06,2.184333333,rate1,129.58,0.000431933,0.33,1.44,NA,NA
LH2, N,3,2008,7,24,WET2,36,131.06,2.184333333,rate1,231.54,0.0007718,0.46,3.67,NA,NA
LH2, N,3,2008,7,24,WET2,37,131.06,2.184333333,rate1,280.29,0.0009343,0.3,2.92,NA,NA
LH2, N,3,2008,7,24,WET2,38.5,131.06,2.184333333,rate1,280.29,0.0009343,0.27,2.56,0.208,0.058
LH2, N,3,2008,7,24,WET2,39,131.06,2.184333333,rate1,280.29,0.0009343,0.23,2.26,NA,NA
LH2, N,3,2008,7,24,WET2,39.5,131.06,2.184333333,rate1,280.29,0.0009343,0.19,1.83,NA,NA
LH2, N,3,2008,7,24,WET2,42,131.06,2.184333333,rate1,280.29,0.0009343,0.19,1.8,NA,NA
LH2, N,3,2008,7,24,WET2,43,131.06,2.184333333,rate2,280.29,0.0009343,0.18,1.72,NA,NA
LH2, N,3,2008,7,24,WET2,44,131.06,2.184333333,rate2,366.31,0.001221033,0.21,2.68,NA,NA
LH2, N,3,2008,7,24,WET2,45,131.06,2.184333333,rate2,366.31,0.001221033,0.3,3.75,NA,NA
LH2, N,3,2008,7,24,WET2,46.5,131.06,2.184333333,rate2,366.31,0.001221033,0.19,2.39,0.225,0.077
LH2, N,3,2008,7,24,WET2,47,131.06,2.184333333,rate2,366.31,0.001221033,0.16,1.99,NA,NA
LH2, N,3,2008,7,24,WET2,47.5,131.06,2.184333333,rate2,366.31,0.001221033,0.16,2.1,NA,NA
LH2, N,3,2008,7,24,WET2,48,131.06,2.184333333,rate2,366.31,0.001221033,0.17,2.1,NA,NA
LH2, N,3,2008,7,24,WET2,49,131.06,2.184333333,rate2,366.31,0.001221033,0.17,2.1,NA,NA
LH2, N,3,2008,7,24,WET2,49.5,131.06,2.184333333,rate3,366.31,0.001221033,0.17,2.1,NA,NA
LH2, N,3,2008,7,24,WET2,50,131.06,2.184333333,rate3,434.68,0.001448933,0.17,2.5,NA,NA
LH2, N,3,2008,7,24,WET2,51,131.06,2.184333333,rate3,475.77,0.0015859,0.16,2.72,NA,NA
LH2, N,3,2008,7,24,WET2,52,131.06,2.184333333,rate3,475.77,0.0015859,0.17,2.81,NA,NA
LH2, N,3,2008,7,24,WET2,53,131.06,2.184333333,rate3,475.77,0.0015859,0.17,2.88,0.236,0.087
LH2, N,3,2008,7,24,WET2,53.5,131.06,2.184333333,rate3,475.77,0.0015859,0.17,2.83,NA,NA
LH2, N,3,2008,7,24,WET2,54,131.06,2.184333333,rate3,475.77,0.0015859,0.16,2.66,NA,NA
LH2, N,3,2008,7,24,WET2,54.5,131.06,2.184333333,rate3,475.77,0.0015859,0.13,2.18,NA,NA
LH2, N,3,2008,7,24,WET2,55,131.06,2.184333333,rate3,475.77,0.0015859,0.14,2.25,NA,NA
LH2, N,3,2008,7,24,WET2,57,0,0,rate3,0,0,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,60,175,2.916666667,rate3,0,0,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,60.5,175,2.916666667,rate3,0,0,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,61,175,2.916666667,rate3,60.17,0.000200567,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,62,175,2.916666667,rate3,183.14,0.000610467,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,63.5,175,2.916666667,rate1,183.14,0.000610467,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,64.5,175,2.916666667,rate1,299.75,0.000999167,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,65,175,2.916666667,rate1,306.14,0.001020467,0.42,4.4,NA,NA
LH2, N,3,2008,7,24,WET2,66,175,2.916666667,rate1,306.14,0.001020467,0.29,3.05,NA,NA
LH2, N,3,2008,7,24,WET2,66.5,175,2.916666667,rate1,306.14,0.001020467,0.35,3.64,NA,NA
LH2, N,3,2008,7,24,WET2,67,175,2.916666667,rate1,306.14,0.001020467,0.28,2.94,NA,NA
LH2, N,3,2008,7,24,WET2,67.5,175,2.916666667,rate1,306.14,0.001020467,0.27,2.87,NA,NA
LH2, N,3,2008,7,24,WET2,68.5,175,2.916666667,rate1,306.14,0.001020467,NA,NA,NA,NA
LH2, N,3,2008,7,24,WET2,69,0,0,0,306.14,0.001020467,NA,NA,NA,NA
LH2, N,4,2008,7,24,DRY,0,61.46,1.024333333,0,0,0,NA,NA,NA,NA
LH2, N,4,2008,7,24,DRY,2.57,61.46,1.024333333,0,20.58,0.0000686,NA,NA,NA,NA
LH2, N,4,2008,7,24,DRY,10,61.46,1.024333333,0,27.24,0.0000908,0.84,0.78,NA,NA
LH2, N,4,2008,7,24,DRY,15,61.46,1.024333333,0,33.7,0.000112333,0.53,0.61,NA,NA
LH2, N,4,2008,7,24,DRY,20,61.46,1.024333333,0,33.7,0.000112333,0.37,0.42,NA,NA
LH2, N,4,2008,7,24,DRY,25,61.46,1.024333333,0,33.7,0.000112333,0.33,0.38,NA,NA
LH2, N,4,2008,7,24,DRY,30,0,0,0,33.7,0.000112333,0.24,0.28,NA,NA
LH2, N,4,2008,7,24,DRY,30.25,0,0,0,26.99,0.000089967,0.07,0.06,NA,NA
LH2, N,4,2008,7,24,DRY,30.75,0,0,0,16.68,0.0000556,NA,NA,NA,NA
LH2, N,4,2008,7,24,DRY,32.167,0,0,0,0,0,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,0,0,0,rate1,0,0,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,1.5,0,0,rate1,0,0,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,2,0,0,rate1,72.39,0.0002413,0.22,0.54,NA,NA
LH2, N,4,2008,7,24,WET,3,0,0,rate1,93,0.00031,0.13,0.44,NA,NA
LH2, N,4,2008,7,24,WET,4,0,0,rate1,96.71,0.000322367,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,4.75,0,0,rate1,96.71,0.000322367,0.06,0.22,NA,NA
LH2, N,4,2008,7,24,WET,6.5,0,0,rate1,96.71,0.000322367,0.13,0.45,NA,NA
LH2, N,4,2008,7,24,WET,8.5,0,0,rate1,96.71,0.000322367,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,9,0,0,rate2,96.71,0.000322367,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,10,0,0,rate2,191.27,0.000637567,0.32,2.12,NA,NA
LH2, N,4,2008,7,24,WET,11,0,0,rate2,220.24,0.000734133,0.43,3.22,NA,NA
LH2, N,4,2008,7,24,WET,12,0,0,rate2,220.24,0.000734133,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,12.5,0,0,rate2,220.24,0.000734133,0.02,0.21,NA,NA
LH2, N,4,2008,7,24,WET,13.5,0,0,rate2,220.24,0.000734133,0.1,0.77,NA,NA
LH2, N,4,2008,7,24,WET,14.5,0,0,rate2,220.24,0.000734133,0.07,0.57,NA,NA
LH2, N,4,2008,7,24,WET,16,0,0,rate2,220.24,0.000734133,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,16.5,0,0,rate3,220.24,0.000734133,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,17.5,0,0,rate3,295.42,0.000984733,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,18,0,0,rate3,316.4,0.001054667,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,19,0,0,rate3,316.4,0.001054667,NA,NA,NA,NA
LH2, N,4,2008,7,24,WET,20,0,0,0,316.4,0.001054667,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,0,61.46,1.024333333,0,0,0,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,4.67,61.46,1.024333333,0,0,0,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,6,61.46,1.024333333,0,7.97,0.000026567,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,7,61.46,1.024333333,0,7.97,0.000026567,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,8,61.46,1.024333333,0,9.7,0.000032333,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,9,61.46,1.024333333,0,9.7,0.000032333,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,10,61.46,1.024333333,0,9.7,0.000032333,1.56,0.51,NA,NA
LH2, N,5,2008,8,12,DRY,12,61.46,1.024333333,0,9.7,0.000032333,NA,NA,NA,NA
LH2, N,5,2008,8,12,DRY,15,61.46,1.024333333,0,11.34,0.0000378,0.7,0.27,NA,NA
LH2, N,5,2008,8,12,DRY,20,61.46,1.024333333,0,11.34,0.0000378,0.67,0.25,NA,NA
LH2, N,5,2008,8,12,DRY,25,61.46,1.024333333,0,11.34,0.0000378,0.57,0.22,NA,NA
LH2, N,5,2008,8,12,DRY,30,0,0,0,11.34,0.0000378,0.44,0.17,NA,NA
LH2, N,5,2008,8,12,DRY,31.5,0,0,0,0,0,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,0,61.46,1.024333333,0,0,0,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,1.866666667,61.46,1.024333333,0,0,0,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,3,61.46,1.024333333,0,6.52,0.000021733,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,4,61.46,1.024333333,0,10.51,0.000035033,0.75,0.26,NA,NA
LH2, N,5,2008,8,12,WET,5,61.46,1.024333333,0,16.36,0.000054533,0.63,0.34,NA,NA
LH2, N,5,2008,8,12,WET,7,61.46,1.024333333,0,25.99,0.000086633,0.53,0.46,NA,NA
LH2, N,5,2008,8,12,WET,8,61.46,1.024333333,0,27.88,0.000092933,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,10.75,61.46,1.024333333,0,27.88,0.000092933,0.61,0.57,0.113,0.028
LH2, N,5,2008,8,12,WET,12,61.46,1.024333333,0,27.88,0.000092933,0.62,0.58,NA,NA
LH2, N,5,2008,8,12,WET,13,61.46,1.024333333,0,27.88,0.000092933,0.59,0.55,NA,NA
LH2, N,5,2008,8,12,WET,16,61.46,1.024333333,0,27.88,0.000092933,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,16.67,61.46,1.024333333,rate1,27.88,0.000092933,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,17.41666667,61.46,1.024333333,rate1,27.88,0.000092933,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,18,61.46,1.024333333,rate1,182.65,0.000608833,1.33,8.25,NA,NA
LH2, N,5,2008,8,12,WET,18.5,61.46,1.024333333,rate1,192.51,0.0006417,1.42,9.27,NA,NA
LH2, N,5,2008,8,12,WET,19,61.46,1.024333333,rate1,207.87,0.0006929,1.48,10.43,NA,NA
LH2, N,5,2008,8,12,WET,21,61.46,1.024333333,rate1,207.87,0.0006929,1.8,12.7,0.206,0.04
LH2, N,5,2008,8,12,WET,22,61.46,1.024333333,rate1,207.87,0.0006929,1.48,10.43,NA,NA
LH2, N,5,2008,8,12,WET,24,61.46,1.024333333,rate1,207.87,0.0006929,1.09,7.7,NA,NA
LH2, N,5,2008,8,12,WET,26.5,61.46,1.024333333,0,207.87,0.0006929,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,27,61.46,1.024333333,0,86.88,0.0002896,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,28,61.46,1.024333333,0,35.22,0.0001174,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,29,61.46,1.024333333,0,35.22,0.0001174,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,29.5,107.18,1.786333333,0,31.01,0.000103367,0.62,0.65,NA,NA
LH2, N,5,2008,8,12,WET,30,107.18,1.786333333,0,31.01,0.000103367,0.8,0.84,NA,NA
LH2, N,5,2008,8,12,WET,31,107.18,1.786333333,0,49.52,0.000165067,1.09,1.83,NA,NA
LH2, N,5,2008,8,12,WET,32,107.18,1.786333333,0,58.84,0.000196133,1.09,2.17,NA,NA
LH2, N,5,2008,8,12,WET,34.75,107.18,1.786333333,0,58.84,0.000196133,0.84,1.69,0.149,0.038
LH2, N,5,2008,8,12,WET,36,107.18,1.786333333,0,58.84,0.000196133,0.92,1.83,NA,NA
LH2, N,5,2008,8,12,WET,37,107.18,1.786333333,0,58.84,0.000196133,0.9,1.79,NA,NA
LH2, N,5,2008,8,12,WET,40,107.18,1.786333333,0,58.84,0.000196133,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,40.75,107.18,1.786333333,rate1,58.84,0.000196133,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,41.5,107.18,1.786333333,rate1,58.84,0.000196133,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,42,107.18,1.786333333,rate1,210.17,0.000700567,1.01,7.22,NA,NA
LH2, N,5,2008,8,12,WET,42.5,107.18,1.786333333,rate1,215.58,0.0007186,0.87,6.38,NA,NA
LH2, N,5,2008,8,12,WET,43,107.18,1.786333333,rate1,215.58,0.0007186,0.71,5.18,NA,NA
LH2, N,5,2008,8,12,WET,45,107.18,1.786333333,rate1,215.58,0.0007186,0.53,3.92,0.238,0.063
LH2, N,5,2008,8,12,WET,46,107.18,1.786333333,rate1,215.58,0.0007186,0.67,4.92,NA,NA
LH2, N,5,2008,8,12,WET,47,107.18,1.786333333,rate1,215.58,0.0007186,0.49,3.59,NA,NA
LH2, N,5,2008,8,12,WET,49,107.18,1.786333333,0,215.58,0.0007186,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,50,107.18,1.786333333,0,78.33,0.0002611,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,51,107.18,1.786333333,0,54.75,0.0001825,0.4,0.75,NA,NA
LH2, N,5,2008,8,12,WET,51.5,131.06,2.184333333,0,54.75,0.0001825,0.44,0.83,NA,NA
LH2, N,5,2008,8,12,WET,52,131.06,2.184333333,0,60.5,0.000201667,0.53,1.08,NA,NA
LH2, N,5,2008,8,12,WET,53,131.06,2.184333333,0,72.75,0.0002425,0.58,1.44,NA,NA
LH2, N,5,2008,8,12,WET,54,131.06,2.184333333,0,72.93,0.0002431,0.62,1.54,NA,NA
LH2, N,5,2008,8,12,WET,56.75,131.06,2.184333333,0,72.93,0.0002431,NA,NA,0.205,0.049
LH2, N,5,2008,8,12,WET,58,131.06,2.184333333,0,72.93,0.0002431,0.61,1.52,NA,NA
LH2, N,5,2008,8,12,WET,59,131.06,2.184333333,0,72.93,0.0002431,0.56,1.38,NA,NA
LH2, N,5,2008,8,12,WET,60.5,131.06,2.184333333,0,72.93,0.0002431,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,61.41666667,131.06,2.184333333,rate2,72.93,0.0002431,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,61.95,131.06,2.184333333,rate2,72.93,0.0002431,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,62.25,131.06,2.184333333,rate2,347.56,0.001158533,0.98,11.61,NA,NA
LH2, N,5,2008,8,12,WET,62.5,131.06,2.184333333,rate2,376.59,0.0012553,0.94,12.01,NA,NA
LH2, N,5,2008,8,12,WET,63,131.06,2.184333333,rate2,387.28,0.001290933,0.9,11.82,NA,NA
LH2, N,5,2008,8,12,WET,64,131.06,2.184333333,rate2,387.28,0.001290933,0.51,6.78,NA,NA
LH2, N,5,2008,8,12,WET,66,131.06,2.184333333,rate2,387.28,0.001290933,0.59,7.73,0.26,0.063
LH2, N,5,2008,8,12,WET,67,131.06,2.184333333,rate2,387.28,0.001290933,0.51,6.71,NA,NA
LH2, N,5,2008,8,12,WET,68,131.06,2.184333333,rate2,387.28,0.001290933,0.4,5.29,NA,NA
LH2, N,5,2008,8,12,WET,70.5,131.06,2.184333333,0,387.28,0.001290933,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,71,131.06,2.184333333,0,162.31,0.000541033,0.45,2.5,NA,NA
LH2, N,5,2008,8,12,WET,72,131.06,2.184333333,0,85.94,0.000286467,0.54,1.58,NA,NA
LH2, N,5,2008,8,12,WET,73,131.06,2.184333333,0,74.71,0.000249033,0.47,1.2,NA,NA
LH2, N,5,2008,8,12,WET,73.5,148.59,2.4765,0,74.71,0.000249033,0.43,1.1,NA,NA
LH2, N,5,2008,8,12,WET,74,148.59,2.4765,0,87.26,0.000290867,0.51,1.51,NA,NA
LH2, N,5,2008,8,12,WET,75,148.59,2.4765,0,110.57,0.000368567,0.56,2.12,NA,NA
LH2, N,5,2008,8,12,WET,76,148.59,2.4765,0,110.57,0.000368567,0.51,1.92,NA,NA
LH2, N,5,2008,8,12,WET,78,148.59,2.4765,0,110.57,0.000368567,0.58,2.19,0.164,0.052
LH2, N,5,2008,8,12,WET,79,148.59,2.4765,0,110.57,0.000368567,0.6,2.25,NA,NA
LH2, N,5,2008,8,12,WET,80,148.59,2.4765,0,110.57,0.000368567,0.5,1.9,NA,NA
LH2, N,5,2008,8,12,WET,82.5,148.59,2.4765,0,110.57,0.000368567,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,85.17,148.59,2.4765,rate2,110.57,0.000368567,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,85.71666667,148.59,2.4765,rate2,389.5,0.001298333,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,86,148.59,2.4765,rate2,409.3,0.001364333,1.02,14.19,NA,NA
LH2, N,5,2008,8,12,WET,86.5,148.59,2.4765,rate2,415.43,0.001384767,0.63,8.98,NA,NA
LH2, N,5,2008,8,12,WET,87,148.59,2.4765,rate2,415.43,0.001384767,0.52,7.42,NA,NA
LH2, N,5,2008,8,12,WET,89,148.59,2.4765,rate2,415.43,0.001384767,0.47,6.68,0.301,0.067
LH2, N,5,2008,8,12,WET,90,148.59,2.4765,rate2,415.43,0.001384767,0.31,4.45,NA,NA
LH2, N,5,2008,8,12,WET,91,148.59,2.4765,rate2,415.43,0.001384767,0.35,5,NA,NA
LH2, N,5,2008,8,12,WET,92,148.59,2.4765,0,415.43,0.001384767,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,92.5,148.59,2.4765,0,415.43,0.001384767,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,93,148.59,2.4765,0,116.37,0.0003879,0.35,1.39,NA,NA
LH2, N,5,2008,8,12,WET,94,148.59,2.4765,0,98.48,0.000328267,0.46,1.55,NA,NA
LH2, N,5,2008,8,12,WET,95,148.59,2.4765,0,98.48,0.000328267,0.46,1.56,NA,NA
LH2, N,5,2008,8,12,WET,95.5,175,2.916666667,0,119.94,0.0003998,0.48,1.98,NA,NA
LH2, N,5,2008,8,12,WET,97,175,2.916666667,0,126.34,0.000421133,0.53,2.27,NA,NA
LH2, N,5,2008,8,12,WET,98,175,2.916666667,0,126.34,0.000421133,0.41,1.75,NA,NA
LH2, N,5,2008,8,12,WET,100,175,2.916666667,0,126.34,0.000421133,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET,101,175,2.916666667,0,126.34,0.000421133,0.59,2.53,NA,NA
LH2, N,5,2008,8,12,WET,102,175,2.916666667,0,126.34,0.000421133,0.51,2.2,0.192,0.064
LH2, N,5,2008,8,12,WET,103,175,2.916666667,0,126.34,0.000421133,0.51,2.2,NA,NA
LH2, N,5,2008,8,12,WET,104,0,0,0,126.34,0.000421133,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET2,0,0,0,rate1,0,0,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET2,1.23,0,0,rate1,0,0,NA,NA,NA,NA
LH2, N,5,2008,8,12,WET2,2,0,0,rate1,89.16,0.0002972,0.05,0.17,NA,NA
LH2, N,5,2008,8,12,WET2,3,0,0,rate1,95.14,0.000317133,0.02,0.09,NA,NA
LH2, N,5,2008,8,12,WET2,4,0,0,rate1,101.65,0.000338833,0.02,0.08,NA,NA
LH2, N,5,2008,8,12,WET2,6,0,0,rate1,101.65,0.000338833,0.01,0.04,NA,NA
LH2, N,5,2008,8,12,WET2,7,0,0,rate1,101.65,0.000338833,0.02,0.07,NA,NA
LH2, N,5,2008,8,12,WET2,9.5,0,0,rate1,101.65,0.000338833,0.08,0.27,NA,NA
LH2, N,5,2008,8,12,WET2,10,0,0,rate2,101.65,0.000338833,0.12,0.41,NA,NA
LH2, N,5,2008,8,12,WET2,10.4,0,0,rate2,101.65,0.000338833,0.16,0.55,NA,NA
LH2, N,5,2008,8,12,WET2,11,0,0,rate2,249.78,0.0008326,0.18,1.52,NA,NA
